turno,indice_jugador,jugador,dado1,dado2,suma,posicion_anterior,posicion_nueva,paso_salida,nombre_casilla,tipo_casilla,precio_casilla,color_casilla,compra_realizada,dinero_antes_compra,dinero_despues_compra,propiedades_antes,propiedades_despues
589,9,irene,2,4,6,38,4,si,morado2,propiedad,60,morado,no,9780,9780,2,2
590,10,javier,3,3,6,40,6,si,estacion1,estacion,200,estacion,no,9860,9860,1,1
591,1,ana,5,6,11,5,16,no,estacion2,estacion,200,estacion,no,9250,9250,4,4
592,2,bob,2,4,6,12,18,no,suerte3,suerte,0,ninguno,no,9280,9280,3,3
593,3,carla,6,2,8,4,12,no,rosa1,propiedad,140,rosa,no,9160,9160,4,4
594,4,diego,2,1,3,24,27,no,amarillo1,propiedad,260,amarillo,no,9600,9600,2,2
595,5,elena,6,6,12,31,3,si,suerte1,suerte,0,ninguno,no,9240,9240,3,3
596,6,fernando,5,4,9,40,9,si,gris2,propiedad,100,gris,no,9340,9340,3,3
597,7,gema,1,1,2,29,31,no,carcel,carcel,0,ninguno,no,9540,9540,2,2
598,8,hugo,4,6,10,19,29,no,impuesto3,impuesto,100,ninguno,no,9560,9560,2,2
599,9,irene,6,3,9,4,13,no,impuesto2,impuesto,150,ninguno,no,9780,9780,2,2
600,10,javier,3,6,9,6,15,no,rosa3,propiedad,160,rosa,no,9860,9860,1,1
601,1,ana,5,6,11,16,27,no,amarillo1,propiedad,260,amarillo,no,9250,9250,4,4
602,2,bob,4,4,8,18,26,no,estacion3,estacion,200,estacion,no,9280,9280,3,3
603,3,carla,1,6,7,12,19,no,naranja2,propiedad,180,naranja,no,9160,9160,4,4
604,4,diego,6,2,8,27,35,no,verde3,propiedad,320,verde,no,9600,9600,2,2
605,5,elena,3,6,9,3,12,no,rosa1,propiedad,140,rosa,no,9240,9240,3,3
606,6,fernando,3,1,4,9,13,no,impuesto2,impuesto,150,ninguno,no,9340,9340,3,3
607,7,gema,6,6,12,31,3,si,suerte1,suerte,0,ninguno,no,9540,9540,2,2
608,8,hugo,6,2,8,29,37,no,suerte6,suerte,0,ninguno,no,9560,9560,2,2
609,9,irene,4,3,7,13,20,no,naranja3,propiedad,200,naranja,no,9780,9780,2,2
610,10,javier,3,3,6,15,21,no,parking,parking,0,ninguno,no,9860,9860,1,1
611,1,ana,5,4,9,27,36,no,estacion4,estacion,200,estacion,no,9250,9250,4,4
612,2,bob,1,4,5,26,31,no,carcel,carcel,0,ninguno,no,9280,9280,3,3
613,3,carla,3,3,6,19,25,no,rojo3,propiedad,240,rojo,no,9160,9160,4,4
614,4,diego,3,3,6,35,1,si,salida,salida,0,ninguno,no,9600,9600,2,2
615,5,elena,6,5,11,12,23,no,suerte4,suerte,0,ninguno,no,9240,9240,3,3
616,6,fernando,6,3,9,13,22,no,rojo1,propiedad,220,rojo,no,9340,9340,3,3
617,7,gema,4,2,6,3,9,no,gris2,propiedad,100,gris,no,9540,9540,2,2
618,8,hugo,5,3,8,37,5,si,impuesto1,impuesto,200,ninguno,no,9560,9560,2,2
619,9,irene,6,1,7,20,27,no,amarillo1,propiedad,260,amarillo,no,9780,9780,2,2
620,10,javier,1,4,5,21,26,no,estacion3,estacion,200,estacion,no,9860,9860,1,1
621,1,ana,3,4,7,36,3,si,suerte1,suerte,0,ninguno,no,9250,9250,4,4
622,2,bob,2,6,8,31,39,no,impuesto4,impuesto,100,ninguno,no,9280,9280,3,3
623,3,carla,5,1,6,25,31,no,carcel,carcel,0,ninguno,no,9160,9160,4,4
624,4,diego,2,2,4,1,5,no,impuesto1,impuesto,200,ninguno,no,9600,9600,2,2
625,5,elena,6,6,12,23,35,no,verde3,propiedad,320,verde,no,9240,9240,3,3
626,6,fernando,2,6,8,22,30,no,amarillo3,propiedad,280,amarillo,no,9340,9340,3,3
627,7,gema,3,2,5,9,14,no,rosa2,propiedad,140,rosa,no,9540,9540,2,2
628,8,hugo,1,3,4,5,9,no,gris2,propiedad,100,gris,no,9560,9560,2,2
629,9,irene,1,5,6,27,33,no,verde2,propiedad,300,verde,no,9780,9780,2,2
630,10,javier,5,5,10,26,36,no,estacion4,estacion,200,estacion,no,9860,9860,1,1
631,1,ana,2,2,4,3,7,no,gris1,propiedad,100,gris,no,9250,9250,4,4
632,2,bob,5,4,9,39,8,si,suerte2,suerte,0,ninguno,no,9280,9280,3,3
633,3,carla,5,6,11,31,2,si,morado1,propiedad,60,morado,no,9160,9160,4,4
634,4,diego,4,2,6,5,11,no,visita_carcel,visita_carcel,0,ninguno,no,9600,9600,2,2
635,5,elena,1,4,5,35,40,no,azul2,propiedad,400,azul,no,9240,9240,3,3
636,6,fernando,4,3,7,30,37,no,suerte6,suerte,0,ninguno,no,9340,9340,3,3
637,7,gema,1,1,2,14,16,no,estacion2,estacion,200,estacion,no,9540,9540,2,2
638,8,hugo,5,4,9,9,18,no,suerte3,suerte,0,ninguno,no,9560,9560,2,2
639,9,irene,2,5,7,33,40,no,azul2,propiedad,400,azul,no,9780,9780,2,2
640,10,javier,4,4,8,36,4,si,morado2,propiedad,60,morado,no,9860,9860,1,1
641,1,ana,1,5,6,7,13,no,impuesto2,impuesto,150,ninguno,no,9250,9250,4,4
642,2,bob,4,6,10,8,18,no,suerte3,suerte,0,ninguno,no,9280,9280,3,3
643,3,carla,6,2,8,2,10,no,gris3,propiedad,120,gris,no,9160,9160,4,4
644,4,diego,3,1,4,11,15,no,rosa3,propiedad,160,rosa,no,9600,9600,2,2
645,5,elena,3,3,6,40,6,si,estacion1,estacion,200,estacion,no,9240,9240,3,3
646,6,fernando,1,6,7,37,4,si,morado2,propiedad,60,morado,no,9340,9340,3,3
647,7,gema,5,4,9,16,25,no,rojo3,propiedad,240,rojo,no,9540,9540,2,2
648,8,hugo,5,1,6,18,24,no,rojo2,propiedad,220,rojo,no,9560,9560,2,2
649,9,irene,5,1,6,40,6,si,estacion1,estacion,200,estacion,no,9780,9780,2,2
650,10,javier,6,5,11,4,15,no,rosa3,propiedad,160,rosa,no,9860,9860,1,1
651,1,ana,1,3,4,13,17,no,naranja1,propiedad,180,naranja,no,9250,9250,4,4
652,2,bob,3,3,6,18,24,no,rojo2,propiedad,220,rojo,no,9280,9280,3,3
653,3,carla,2,3,5,10,15,no,rosa3,propiedad,160,rosa,no,9160,9160,4,4
654,4,diego,1,2,3,15,18,no,suerte3,suerte,0,ninguno,no,9600,9600,2,2
655,5,elena,5,5,10,6,16,no,estacion2,estacion,200,estacion,no,9240,9240,3,3
656,6,fernando,4,3,7,4,11,no,visita_carcel,visita_carcel,0,ninguno,no,9340,9340,3,3
657,7,gema,5,2,7,25,32,no,verde1,propiedad,300,verde,no,9540,9540,2,2
658,8,hugo,6,1,7,24,31,no,carcel,carcel,0,ninguno,no,9560,9560,2,2
659,9,irene,2,1,3,6,9,no,gris2,propiedad,100,gris,no,9780,9780,2,2
660,10,javier,5,1,6,15,21,no,parking,parking,0,ninguno,no,9860,9860,1,1
661,1,ana,5,4,9,17,26,no,estacion3,estacion,200,estacion,no,9250,9250,4,4
662,2,bob,4,2,6,24,30,no,amarillo3,propiedad,280,amarillo,no,9280,9280,3,3
663,3,carla,1,6,7,15,22,no,rojo1,propiedad,220,rojo,no,9160,9160,4,4
664,4,diego,2,1,3,18,21,no,parking,parking,0,ninguno,no,9600,9600,2,2
665,5,elena,6,2,8,16,24,no,rojo2,propiedad,220,rojo,no,9240,9240,3,3
666,6,fernando,4,1,5,11,16,no,estacion2,estacion,200,estacion,no,9340,9340,3,3
667,7,gema,2,4,6,32,38,no,azul1,propiedad,350,azul,no,9540,9540,2,2
668,8,hugo,3,6,9,31,40,no,azul2,propiedad,400,azul,no,9560,9560,2,2
669,9,irene,4,4,8,9,17,no,naranja1,propiedad,180,naranja,no,9780,9780,2,2
670,10,javier,4,4,8,21,29,no,impuesto3,impuesto,100,ninguno,no,9860,9860,1,1
671,1,ana,6,3,9,26,35,no,verde3,propiedad,320,verde,no,9250,9250,4,4
672,2,bob,1,2,3,30,33,no,verde2,propiedad,300,verde,no,9280,9280,3,3
673,3,carla,5,6,11,22,33,no,verde2,propiedad,300,verde,no,9160,9160,4,4
674,4,diego,5,4,9,21,30,no,amarillo3,propiedad,280,amarillo,no,9600,9600,2,2
675,5,elena,4,1,5,24,29,no,impuesto3,impuesto,100,ninguno,no,9240,9240,3,3
676,6,fernando,2,5,7,16,23,no,suerte4,suerte,0,ninguno,no,9340,9340,3,3
677,7,gema,1,1,2,38,40,no,azul2,propiedad,400,azul,no,9540,9540,2,2
678,8,hugo,2,5,7,40,7,si,gris1,propiedad,100,gris,no,9560,9560,2,2
679,9,irene,1,6,7,17,24,no,rojo2,propiedad,220,rojo,no,9780,9780,2,2
680,10,javier,3,5,8,29,37,no,suerte6,suerte,0,ninguno,no,9860,9860,1,1
681,1,ana,5,3,8,35,3,si,suerte1,suerte,0,ninguno,no,9250,9250,4,4
682,2,bob,4,3,7,33,40,no,azul2,propiedad,400,azul,no,9280,9280,3,3
683,3,carla,5,2,7,33,40,no,azul2,propiedad,400,azul,no,9160,9160,4,4
684,4,diego,6,4,10,30,40,no,azul2,propiedad,400,azul,no,9600,9600,2,2
685,5,elena,6,6,12,29,1,si,salida,salida,0,ninguno,no,9240,9240,3,3
686,6,fernando,5,5,10,23,33,no,verde2,propiedad,300,verde,no,9340,9340,3,3
687,7,gema,1,2,3,40,3,si,suerte1,suerte,0,ninguno,no,9540,9540,2,2
688,8,hugo,2,4,6,7,13,no,impuesto2,impuesto,150,ninguno,no,9560,9560,2,2
689,9,irene,3,6,9,24,33,no,verde2,propiedad,300,verde,no,9780,9780,2,2
690,10,javier,4,2,6,37,3,si,suerte1,suerte,0,ninguno,no,9860,9860,1,1
691,1,ana,3,6,9,3,12,no,rosa1,propiedad,140,rosa,no,9250,9250,4,4
692,2,bob,3,5,8,40,8,si,suerte2,suerte,0,ninguno,no,9280,9280,3,3
693,3,carla,1,1,2,40,2,si,morado1,propiedad,60,morado,no,9160,9160,4,4
694,4,diego,3,5,8,40,8,si,suerte2,suerte,0,ninguno,no,9600,9600,2,2
695,5,elena,3,5,8,1,9,no,gris2,propiedad,100,gris,no,9240,9240,3,3
696,6,fernando,3,2,5,33,38,no,azul1,propiedad,350,azul,no,9340,9340,3,3
697,7,gema,6,2,8,3,11,no,visita_carcel,visita_carcel,0,ninguno,no,9540,9540,2,2
698,8,hugo,3,2,5,13,18,no,suerte3,suerte,0,ninguno,no,9560,9560,2,2
699,9,irene,2,5,7,33,40,no,azul2,propiedad,400,azul,no,9780,9780,2,2
700,10,javier,2,1,3,3,6,no,estacion1,estacion,200,estacion,no,9860,9860,1,1
701,1,ana,6,4,10,12,22,no,rojo1,propiedad,220,rojo,no,9250,9250,4,4
702,2,bob,3,4,7,8,15,no,rosa3,propiedad,160,rosa,no,9280,9280,3,3
703,3,carla,1,5,6,2,8,no,suerte2,suerte,0,ninguno,no,9160,9160,4,4
704,4,diego,3,3,6,8,14,no,rosa2,propiedad,140,rosa,no,9600,9600,2,2
705,5,elena,3,2,5,9,14,no,rosa2,propiedad,140,rosa,no,9240,9240,3,3
706,6,fernando,5,4,9,38,7,si,gris1,propiedad,100,gris,no,9340,9340,3,3
707,7,gema,5,2,7,11,18,no,suerte3,suerte,0,ninguno,no,9540,9540,2,2
708,8,hugo,4,4,8,18,26,no,estacion3,estacion,200,estacion,no,9560,9560,2,2
709,9,irene,3,6,9,40,9,si,gris2,propiedad,100,gris,no,9780,9780,2,2
710,10,javier,6,3,9,6,15,no,rosa3,propiedad,160,rosa,no,9860,9860,1,1
711,1,ana,5,6,11,22,33,no,verde2,propiedad,300,verde,no,9250,9250,4,4
712,2,bob,5,1,6,15,21,no,parking,parking,0,ninguno,no,9280,9280,3,3
713,3,carla,2,3,5,8,13,no,impuesto2,impuesto,150,ninguno,no,9160,9160,4,4
714,4,diego,1,6,7,14,21,no,parking,parking,0,ninguno,no,9600,9600,2,2
715,5,elena,6,1,7,14,21,no,parking,parking,0,ninguno,no,9240,9240,3,3
716,6,fernando,1,5,6,7,13,no,impuesto2,impuesto,150,ninguno,no,9340,9340,3,3
717,7,gema,4,3,7,18,25,no,rojo3,propiedad,240,rojo,no,9540,9540,2,2
718,8,hugo,5,6,11,26,37,no,suerte6,suerte,0,ninguno,no,9560,9560,2,2
719,9,irene,6,2,8,9,17,no,naranja1,propiedad,180,naranja,no,9780,9780,2,2
720,10,javier,2,4,6,15,21,no,parking,parking,0,ninguno,no,9860,9860,1,1
721,1,ana,4,3,7,33,40,no,azul2,propiedad,400,azul,no,9250,9250,4,4
722,2,bob,1,3,4,21,25,no,rojo3,propiedad,240,rojo,no,9280,9280,3,3
723,3,carla,4,4,8,13,21,no,parking,parking,0,ninguno,no,9160,9160,4,4
724,4,diego,3,2,5,21,26,no,estacion3,estacion,200,estacion,no,9600,9600,2,2
725,5,elena,3,4,7,21,28,no,amarillo2,propiedad,260,amarillo,no,9240,9240,3,3
726,6,fernando,2,3,5,13,18,no,suerte3,suerte,0,ninguno,no,9340,9340,3,3
727,7,gema,3,1,4,25,29,no,impuesto3,impuesto,100,ninguno,no,9540,9540,2,2
728,8,hugo,6,2,8,37,5,si,impuesto1,impuesto,200,ninguno,no,9560,9560,2,2
729,9,irene,5,1,6,17,23,no,suerte4,suerte,0,ninguno,no,9780,9780,2,2
730,10,javier,1,1,2,21,23,no,suerte4,suerte,0,ninguno,no,9860,9860,1,1
731,1,ana,4,1,5,40,5,si,impuesto1,impuesto,200,ninguno,no,9250,9250,4,4
732,2,bob,1,5,6,25,31,no,carcel,carcel,0,ninguno,no,9280,9280,3,3
733,3,carla,4,6,10,21,31,no,carcel,carcel,0,ninguno,no,9160,9160,4,4
734,4,diego,2,1,3,26,29,no,impuesto3,impuesto,100,ninguno,no,9600,9600,2,2
735,5,elena,6,5,11,28,39,no,impuesto4,impuesto,100,ninguno,no,9240,9240,3,3
736,6,fernando,2,1,3,18,21,no,parking,parking,0,ninguno,no,9340,9340,3,3
737,7,gema,6,4,10,29,39,no,impuesto4,impuesto,100,ninguno,no,9540,9540,2,2
738,8,hugo,5,3,8,5,13,no,impuesto2,impuesto,150,ninguno,no,9560,9560,2,2
739,9,irene,1,2,3,23,26,no,estacion3,estacion,200,estacion,no,9780,9780,2,2
740,10,javier,3,4,7,23,30,no,amarillo3,propiedad,280,amarillo,no,9860,9860,1,1
741,1,ana,1,4,5,5,10,no,gris3,propiedad,120,gris,no,9250,9250,4,4
742,2,bob,5,6,11,31,2,si,morado1,propiedad,60,morado,no,9280,9280,3,3
743,3,carla,4,2,6,31,37,no,suerte6,suerte,0,ninguno,no,9160,9160,4,4
744,4,diego,3,6,9,29,38,no,azul1,propiedad,350,azul,no,9600,9600,2,2
745,5,elena,2,4,6,39,5,si,impuesto1,impuesto,200,ninguno,no,9240,9240,3,3
746,6,fernando,6,1,7,21,28,no,amarillo2,propiedad,260,amarillo,no,9340,9340,3,3
747,7,gema,5,1,6,39,5,si,impuesto1,impuesto,200,ninguno,no,9540,9540,2,2
748,8,hugo,1,1,2,13,15,no,rosa3,propiedad,160,rosa,no,9560,9560,2,2
749,9,irene,4,5,9,26,35,no,verde3,propiedad,320,verde,no,9780,9780,2,2
750,10,javier,2,5,7,30,37,no,suerte6,suerte,0,ninguno,no,9860,9860,1,1
751,1,ana,3,5,8,10,18,no,suerte3,suerte,0,ninguno,no,9250,9250,4,4
752,2,bob,2,6,8,2,10,no,gris3,propiedad,120,gris,no,9280,9280,3,3
753,3,carla,2,2,4,37,1,si,salida,salida,0,ninguno,no,9160,9160,4,4
754,4,diego,5,6,11,38,9,si,gris2,propiedad,100,gris,no,9600,9600,2,2
755,5,elena,3,4,7,5,12,no,rosa1,propiedad,140,rosa,no,9240,9240,3,3
756,6,fernando,6,1,7,28,35,no,verde3,propiedad,320,verde,no,9340,9340,3,3
757,7,gema,2,3,5,5,10,no,gris3,propiedad,120,gris,no,9540,9540,2,2
758,8,hugo,6,2,8,15,23,no,suerte4,suerte,0,ninguno,no,9560,9560,2,2
759,9,irene,2,5,7,35,2,si,morado1,propiedad,60,morado,no,9780,9780,2,2
760,10,javier,3,5,8,37,5,si,impuesto1,impuesto,200,ninguno,no,9860,9860,1,1
761,1,ana,4,1,5,18,23,no,suerte4,suerte,0,ninguno,no,9250,9250,4,4
762,2,bob,2,5,7,10,17,no,naranja1,propiedad,180,naranja,no,9280,9280,3,3
763,3,carla,1,5,6,1,7,no,gris1,propiedad,100,gris,no,9160,9160,4,4
764,4,diego,4,6,10,9,19,no,naranja2,propiedad,180,naranja,no,9600,9600,2,2
765,5,elena,3,1,4,12,16,no,estacion2,estacion,200,estacion,no,9240,9240,3,3
766,6,fernando,3,5,8,35,3,si,suerte1,suerte,0,ninguno,no,9340,9340,3,3
767,7,gema,1,4,5,10,15,no,rosa3,propiedad,160,rosa,no,9540,9540,2,2
768,8,hugo,3,2,5,23,28,no,amarillo2,propiedad,260,amarillo,no,9560,9560,2,2
769,9,irene,2,4,6,2,8,no,suerte2,suerte,0,ninguno,no,9780,9780,2,2
770,10,javier,3,3,6,5,11,no,visita_carcel,visita_carcel,0,ninguno,no,9860,9860,1,1
771,1,ana,5,6,11,23,34,no,suerte5,suerte,0,ninguno,no,9250,9250,4,4
772,2,bob,2,4,6,17,23,no,suerte4,suerte,0,ninguno,no,9280,9280,3,3
773,3,carla,6,2,8,7,15,no,rosa3,propiedad,160,rosa,no,9160,9160,4,4
774,4,diego,2,1,3,19,22,no,rojo1,propiedad,220,rojo,no,9600,9600,2,2
775,5,elena,6,6,12,16,28,no,amarillo2,propiedad,260,amarillo,no,9240,9240,3,3
776,6,fernando,5,4,9,3,12,no,rosa1,propiedad,140,rosa,no,9340,9340,3,3
777,7,gema,1,1,2,15,17,no,naranja1,propiedad,180,naranja,no,9540,9540,2,2
778,8,hugo,4,6,10,28,38,no,azul1,propiedad,350,azul,no,9560,9560,2,2
779,9,irene,6,3,9,8,17,no,naranja1,propiedad,180,naranja,no,9780,9780,2,2
780,10,javier,3,6,9,11,20,no,naranja3,propiedad,200,naranja,no,9860,9860,1,1
781,1,ana,5,6,11,34,5,si,impuesto1,impuesto,200,ninguno,no,9250,9250,4,4
782,2,bob,4,4,8,23,31,no,carcel,carcel,0,ninguno,no,9280,9280,3,3
783,3,carla,1,6,7,15,22,no,rojo1,propiedad,220,rojo,no,9160,9160,4,4
784,4,diego,6,2,8,22,30,no,amarillo3,propiedad,280,amarillo,no,9600,9600,2,2
785,5,elena,3,6,9,28,37,no,suerte6,suerte,0,ninguno,no,9240,9240,3,3
786,6,fernando,3,1,4,12,16,no,estacion2,estacion,200,estacion,no,9340,9340,3,3
787,7,gema,6,6,12,17,29,no,impuesto3,impuesto,100,ninguno,no,9540,9540,2,2
788,8,hugo,6,2,8,38,6,si,estacion1,estacion,200,estacion,no,9560,9560,2,2
789,9,irene,4,3,7,17,24,no,rojo2,propiedad,220,rojo,no,9780,9780,2,2
790,10,javier,3,3,6,20,26,no,estacion3,estacion,200,estacion,no,9860,9860,1,1
791,1,ana,5,4,9,5,14,no,rosa2,propiedad,140,rosa,no,9250,9250,4,4
792,2,bob,1,4,5,31,36,no,estacion4,estacion,200,estacion,no,9280,9280,3,3
793,3,carla,3,3,6,22,28,no,amarillo2,propiedad,260,amarillo,no,9160,9160,4,4
794,4,diego,3,3,6,30,36,no,estacion4,estacion,200,estacion,no,9600,9600,2,2
795,5,elena,6,5,11,37,8,si,suerte2,suerte,0,ninguno,no,9240,9240,3,3
796,6,fernando,6,3,9,16,25,no,rojo3,propiedad,240,rojo,no,9340,9340,3,3
797,7,gema,4,2,6,29,35,no,verde3,propiedad,320,verde,no,9540,9540,2,2
798,8,hugo,5,3,8,6,14,no,rosa2,propiedad,140,rosa,no,9560,9560,2,2
799,9,irene,6,1,7,24,31,no,carcel,carcel,0,ninguno,no,9780,9780,2,2
800,10,javier,1,4,5,26,31,no,carcel,carcel,0,ninguno,no,9860,9860,1,1
801,1,ana,3,4,7,14,21,no,parking,parking,0,ninguno,no,9250,9250,4,4
802,2,bob,2,6,8,36,4,si,morado2,propiedad,60,morado,no,9280,9280,3,3
803,3,carla,5,1,6,28,34,no,suerte5,suerte,0,ninguno,no,9160,9160,4,4
804,4,diego,2,2,4,36,40,no,azul2,propiedad,400,azul,no,9600,9600,2,2
805,5,elena,6,6,12,8,20,no,naranja3,propiedad,200,naranja,no,9240,9240,3,3
806,6,fernando,2,6,8,25,33,no,verde2,propiedad,300,verde,no,9340,9340,3,3
807,7,gema,3,2,5,35,40,no,azul2,propiedad,400,azul,no,9540,9540,2,2
808,8,hugo,1,3,4,14,18,no,suerte3,suerte,0,ninguno,no,9560,9560,2,2
809,9,irene,1,5,6,31,37,no,suerte6,suerte,0,ninguno,no,9780,9780,2,2
810,10,javier,5,5,10,31,1,si,salida,salida,0,ninguno,no,9860,9860,1,1
811,1,ana,2,2,4,21,25,no,rojo3,propiedad,240,rojo,no,9250,9250,4,4
812,2,bob,5,4,9,4,13,no,impuesto2,impuesto,150,ninguno,no,9280,9280,3,3
813,3,carla,5,6,11,34,5,si,impuesto1,impuesto,200,ninguno,no,9160,9160,4,4
814,4,diego,4,2,6,40,6,si,estacion1,estacion,200,estacion,no,9600,9600,2,2
815,5,elena,1,4,5,20,25,no,rojo3,propiedad,240,rojo,no,9240,9240,3,3
816,6,fernando,4,3,7,33,40,no,azul2,propiedad,400,azul,no,9340,9340,3,3
817,7,gema,1,1,2,40,2,si,morado1,propiedad,60,morado,no,9540,9540,2,2
818,8,hugo,5,4,9,18,27,no,amarillo1,propiedad,260,amarillo,no,9560,9560,2,2
819,9,irene,2,5,7,37,4,si,morado2,propiedad,60,morado,no,9780,9780,2,2
820,10,javier,4,4,8,1,9,no,gris2,propiedad,100,gris,no,9860,9860,1,1
821,1,ana,1,5,6,25,31,no,carcel,carcel,0,ninguno,no,9250,9250,4,4
822,2,bob,4,6,10,13,23,no,suerte4,suerte,0,ninguno,no,9280,9280,3,3
823,3,carla,6,2,8,5,13,no,impuesto2,impuesto,150,ninguno,no,9160,9160,4,4
824,4,diego,3,1,4,6,10,no,gris3,propiedad,120,gris,no,9600,9600,2,2
825,5,elena,3,3,6,25,31,no,carcel,carcel,0,ninguno,no,9240,9240,3,3
826,6,fernando,1,6,7,40,7,si,gris1,propiedad,100,gris,no,9340,9340,3,3
827,7,gema,5,4,9,2,11,no,visita_carcel,visita_carcel,0,ninguno,no,9540,9540,2,2
828,8,hugo,5,1,6,27,33,no,verde2,propiedad,300,verde,no,9560,9560,2,2
829,9,irene,5,1,6,4,10,no,gris3,propiedad,120,gris,no,9780,9780,2,2
830,10,javier,6,5,11,9,20,no,naranja3,propiedad,200,naranja,no,9860,9860,1,1
831,1,ana,1,3,4,31,35,no,verde3,propiedad,320,verde,no,9250,9250,4,4
832,2,bob,3,3,6,23,29,no,impuesto3,impuesto,100,ninguno,no,9280,9280,3,3
833,3,carla,2,3,5,13,18,no,suerte3,suerte,0,ninguno,no,9160,9160,4,4
834,4,diego,1,2,3,10,13,no,impuesto2,impuesto,150,ninguno,no,9600,9600,2,2
835,5,elena,5,5,10,31,1,si,salida,salida,0,ninguno,no,9240,9240,3,3
836,6,fernando,4,3,7,7,14,no,rosa2,propiedad,140,rosa,no,9340,9340,3,3
837,7,gema,5,2,7,11,18,no,suerte3,suerte,0,ninguno,no,9540,9540,2,2
838,8,hugo,6,1,7,33,40,no,azul2,propiedad,400,azul,no,9560,9560,2,2
839,9,irene,2,1,3,10,13,no,impuesto2,impuesto,150,ninguno,no,9780,9780,2,2
840,10,javier,5,1,6,20,26,no,estacion3,estacion,200,estacion,no,9860,9860,1,1
841,1,ana,5,4,9,35,4,si,morado2,propiedad,60,morado,no,9250,9250,4,4
842,2,bob,4,2,6,29,35,no,verde3,propiedad,320,verde,no,9280,9280,3,3
843,3,carla,1,6,7,18,25,no,rojo3,propiedad,240,rojo,no,9160,9160,4,4
844,4,diego,2,1,3,13,16,no,estacion2,estacion,200,estacion,no,9600,9600,2,2
845,5,elena,6,2,8,1,9,no,gris2,propiedad,100,gris,no,9240,9240,3,3
846,6,fernando,4,1,5,14,19,no,naranja2,propiedad,180,naranja,no,9340,9340,3,3
847,7,gema,2,4,6,18,24,no,rojo2,propiedad,220,rojo,no,9540,9540,2,2
848,8,hugo,3,6,9,40,9,si,gris2,propiedad,100,gris,no,9560,9560,2,2
849,9,irene,4,4,8,13,21,no,parking,parking,0,ninguno,no,9780,9780,2,2
850,10,javier,4,4,8,26,34,no,suerte5,suerte,0,ninguno,no,9860,9860,1,1
851,1,ana,6,3,9,4,13,no,impuesto2,impuesto,150,ninguno,no,9250,9250,4,4
852,2,bob,1,2,3,35,38,no,azul1,propiedad,350,azul,no,9280,9280,3,3
853,3,carla,5,6,11,25,36,no,estacion4,estacion,200,estacion,no,9160,9160,4,4
854,4,diego,5,4,9,16,25,no,rojo3,propiedad,240,rojo,no,9600,9600,2,2
855,5,elena,4,1,5,9,14,no,rosa2,propiedad,140,rosa,no,9240,9240,3,3
856,6,fernando,2,5,7,19,26,no,estacion3,estacion,200,estacion,no,9340,9340,3,3
857,7,gema,1,1,2,24,26,no,estacion3,estacion,200,estacion,no,9540,9540,2,2
858,8,hugo,2,5,7,9,16,no,estacion2,estacion,200,estacion,no,9560,9560,2,2
859,9,irene,1,6,7,21,28,no,amarillo2,propiedad,260,amarillo,no,9780,9780,2,2
860,10,javier,3,5,8,34,2,si,morado1,propiedad,60,morado,no,9860,9860,1,1
861,1,ana,5,3,8,13,21,no,parking,parking,0,ninguno,no,9250,9250,4,4
862,2,bob,4,3,7,38,5,si,impuesto1,impuesto,200,ninguno,no,9280,9280,3,3
863,3,carla,5,2,7,36,3,si,suerte1,suerte,0,ninguno,no,9160,9160,4,4
864,4,diego,6,4,10,25,35,no,verde3,propiedad,320,verde,no,9600,9600,2,2
865,5,elena,6,6,12,14,26,no,estacion3,estacion,200,estacion,no,9240,9240,3,3
866,6,fernando,5,5,10,26,36,no,estacion4,estacion,200,estacion,no,9340,9340,3,3
867,7,gema,1,2,3,26,29,no,impuesto3,impuesto,100,ninguno,no,9540,9540,2,2
868,8,hugo,2,4,6,16,22,no,rojo1,propiedad,220,rojo,no,9560,9560,2,2
869,9,irene,3,6,9,28,37,no,suerte6,suerte,0,ninguno,no,9780,9780,2,2
870,10,javier,4,2,6,2,8,no,suerte2,suerte,0,ninguno,no,9860,9860,1,1
871,1,ana,3,6,9,21,30,no,amarillo3,propiedad,280,amarillo,no,9250,9250,4,4
872,2,bob,3,5,8,5,13,no,impuesto2,impuesto,150,ninguno,no,9280,9280,3,3
873,3,carla,1,1,2,3,5,no,impuesto1,impuesto,200,ninguno,no,9160,9160,4,4
874,4,diego,3,5,8,35,3,si,suerte1,suerte,0,ninguno,no,9600,9600,2,2
875,5,elena,3,5,8,26,34,no,suerte5,suerte,0,ninguno,no,9240,9240,3,3
876,6,fernando,3,2,5,36,1,si,salida,salida,0,ninguno,no,9340,9340,3,3
877,7,gema,6,2,8,29,37,no,suerte6,suerte,0,ninguno,no,9540,9540,2,2
878,8,hugo,3,2,5,22,27,no,amarillo1,propiedad,260,amarillo,no,9560,9560,2,2
879,9,irene,2,5,7,37,4,si,morado2,propiedad,60,morado,no,9780,9780,2,2
880,10,javier,2,1,3,8,11,no,visita_carcel,visita_carcel,0,ninguno,no,9860,9860,1,1
881,1,ana,6,4,10,30,40,no,azul2,propiedad,400,azul,no,9250,9250,4,4
882,2,bob,3,4,7,13,20,no,naranja3,propiedad,200,naranja,no,9280,9280,3,3
883,3,carla,1,5,6,5,11,no,visita_carcel,visita_carcel,0,ninguno,no,9160,9160,4,4
884,4,diego,3,3,6,3,9,no,gris2,propiedad,100,gris,no,9600,9600,2,2
